"","var9","var22","var23","var24","var25","var26","var27","var29","var30","var31","var33","var39","var41","var49","var50","var51","var53","var54","var55","var56","var57","var58","var59","var60","var61","var62","var63","var64","var65","var66","y"
"172","1","5","1","1","2",NA,"0","4","1","0","0","4","3","0","0","0","0","0",-0.458879345756981,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.22826955559338,-0.687088762534742,0.404345044444307,-0.635099418303977,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1888","3","3","3","2","1","7","1","4","1","0","1","4","3","1","0","0","1","1",1.14547447700524,-2.81034376124603,-2.80832952825954,0.351113028302117,0.426585266926671,0.920464307622849,0.22093170196886,1.8449242590987,-0.634620660048173,0.571838818931065,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"12128","1","5","3","0","3","7","1","4","1","0","6","2","3","0","0","0","2","2",-0.512184037245645,0.345597798785436,0.369747876799932,0.350818523456158,0.426381239615971,-1.08537866778962,0.114505128630458,2.05699048744482,0.831140084878988,-0.23164697639561,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7851","1","3","3","0","2",NA,"0","4","1","0","0","4","3","1","0","0","0","0",-0.419988938392789,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.127948180680303,-0.813154138602278,-3.17814665859822,0.184114184079861,-0.397361911433702,-0.397361927099459,0.999981105327606
"2180","1","5","1","2","3","9","1","2","1","0","2","4","3","0","1","0","1","1",-0.464271942406429,0.347683877480516,0.359005063683367,0.357139531334933,0.427136307371532,0.920437102560002,0.147657646239928,-0.643196211371802,0.62852021719787,-0.523637133505881,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"5786","3","3","3","2","1","8","1","4","1","0","4","4","3","1","0","0","2","2",-0.511852279912855,0.358537124745464,0.349139832483368,0.357580178666648,0.425446581610754,0.920819530217082,0.125473641018358,-0.129851252315593,0.20172517676319,-0.418329207990535,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"12023","1","0","1","0","3","7","0","2","1","0","1","1","3","1","1","0","2","2",-0.388094474789385,0.345823320806526,0.369747876799932,0.351948248870061,0.4272734838582,0.920422262874751,0.181080288945026,-1.15981770233275,-1.52269922903345,-0.654246313852271,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"5710","3","0","3","2","1","8","0","4","1","0","4","4","3","0","0","0","2","2",0.0121201479260458,0.361976335567083,0.349139832483368,0.35542553964402,0.427040082454762,0.920887060590846,-6.30581421448417,-0.129559284126094,0.249146847922613,0.249076865403836,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"470","3","0","1","2","1","5","0","2","1","0","2","4","1","1","0","0","1","1",-0.428881266908197,0.364908121841251,0.348504342129994,0.352962590402376,0.427223362128566,0.920457810346877,-6.30581421448417,-1.06372772705947,0.589720668067468,-0.891531055110351,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"3023","3","0","3","2","1","7","0","4","1","0","3","4","3","1","0","0","1","1",-0.614004498721478,-2.81034376124603,-2.80832952825954,0.350987723018774,0.426528444771221,0.920836813862552,0.151311808393105,-0.12180590664793,0.339679129226928,-0.610481981170839,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10910","3","2","3","2","4","7","0","4","2","0","1","4","3","0","0","0","2","2",-0.210856859584538,0.346048842827615,0.369747876799932,0.350818523456158,0.425199806892622,0.920383796361422,0.2745823439022,-0.520764217218765,-1.67358636454065,0.599875344555333,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"13225","3","5","4","1","1","5","0","4","1","0","5","4","3","0","1","0","2","2",0.299127200705241,0.363554989714712,0.349139832483368,0.351164470460713,0.426391117183986,-1.08537866778962,0.103747724512006,-0.87083407649413,0.434522471545774,-0.202242815374997,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"12520","3","2","4","0","4","1","0","5","2","0","1","4","3","0","0","0","2","2",-0.267304005811474,0.3566201875662,0.349139832483368,0.361924450003324,0.425383898527887,0.92089769162915,0.135258459345191,-0.6160756106532,0.611275973139914,-0.479872800823915,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"12919","1","5","3","0","2","6","1","4","0","1","3","4","1","0","1","0","2","2",0.68731232012457,0.363977843504255,0.349139832483368,0.352796993980387,0.426688587714747,-1.08537866778962,0.144133233735522,-0.461527115649218,-3.22556832975764,0.836476268114973,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"11082","3","2","4","0","4","5","0","5","2","0","2","4","3","1","1","0","2","2",-0.434926818308947,0.363695940977893,0.349139832483368,0.352604398881776,0.428047873052616,0.923097528354954,0.168168963204773,-0.283155476218535,0.783718413719565,-1.01530205847555,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"14058","1","1","0","0","3","5","0","1","1","0","3","4","3","1","0","0","2","2",1.63462470477637,0.361807194051266,0.349139832483368,0.351102613833024,0.431283255992966,-1.08537866778962,0.205006837169889,-0.581590923375767,-0.720841880337998,-0.200875179978652,-0.397361911433702,-0.397361927099459,0.999981105327606
"8288","3","3","3","2","1","1","1","4","1","0","6","4","3","1","0","0","2","2",-0.118119685089125,0.359495593335095,0.349139832483368,0.362951953947915,0.425294662369158,0.920383796361422,0.107530601152083,-0.755895932539703,-1.85033986613479,-0.697326828835797,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"9349","3","5","0","0","4","6","0","1","2","0","1","4","3","0","0","0","2","2",-0.43049869390583,0.361807194051266,0.349139832483368,0.351610017857925,0.431359259094603,-1.08537866778962,0.215291440537169,0.184014551455106,0.727674620531206,-0.618687793548373,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"12145","3","2","3","0","1","7","1","4","1","0","1","4","3","0","0","0","2","2",-0.365060659955908,0.344470188679987,0.373530557474778,0.351625536793862,0.423751935687487,0.920383796361422,0.0992583403662459,-0.719821640674815,0.637142339226849,0.193003814155836,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"13440","3","5","3","2","4","7","0","4","2","0","6","4","3","0","0","0","2","2",-0.54645800172072,0.34258144175336,0.374438400836741,0.35152004321223,0.42392302263463,0.921730686026962,0.148623709709396,0.331198959900256,0.701808254444229,-0.6056952572839,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"3059","1","5","3","2","3","7","0","4","1","0","0","1","3","0","0","0","1","1",-0.447930473773537,0.348304063038513,0.359005063683367,0.350900256644643,0.424970289163507,-1.08537866778962,0.144278295555871,-0.565013618391093,0.434522471545774,-0.370461969120069,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"12464","3","3","3","0","4","7","1","4","2","0","3","4","3","1","0","0","2","2",-0.470611411443903,0.34788120924897,0.359005063683367,0.350865579433827,0.426307569657683,0.921472167480894,0.127184723412622,0.287695699656646,-0.328535328019273,0.31814245291738,-0.397361911433702,-0.397361927099459,0.999981105327606
"3762","3","5","3","0","1","7","0","4","1","0","1","4","3","0","0","0","1","1",-0.307879599628399,0.350277380723049,0.356644670942263,0.351533569978398,0.425685358076829,0.921015055743584,0.118224866476669,-0.139843052580467,0.0120384921255824,0.0562402745256268,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"3032","1","5","1","1","2",NA,"0","4","2","0","0","4","3","0","1","0","0","0",-0.502321076533321,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.100677354163859,-0.214392263646491,0.443144593574752,-0.568085283885753,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"6522","3","5","3","2","4","7","1","4","2","0","0","4","3","0","0","0","2","2",0.701503086046427,0.353378308513034,0.351137087879687,0.351166516569717,0.428105219739102,-1.08537866778962,0.155813988328092,-0.642161995162526,-3.18676878062724,-0.630996512115478,-0.397361911433702,-0.397361927099459,0.999981105327606
"10781","3","2","3","2","4","1","1","4","2","0","4","4","3","0","0","0","2","2",1.41087418348402,0.367811717862782,0.347172838532448,0.356007318708415,0.426617521114838,0.920756279796824,0.144687620336501,-0.0752856417789476,-0.306980022946785,-0.303447834701309,2.51666169198643,2.51658187136645,4.75045908387983e-06
"13998","3","5","1","0","4","10","0","2","2","0","1","4","3","0","0","1","2","2",-0.0185924851781125,0.347740257985789,0.359005063683367,0.353908278171383,0.428871368174328,-1.08537866778962,0.167986847679333,-0.644753375049312,-0.832929466714802,-0.457990634483467,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8710","1","5","3","2","3","7","0","4","1","0","0","1","3","0","1","0","2","2",-0.471663882983093,0.36363956047262,0.349139832483368,0.352174118931656,0.426768910756515,-1.08537866778962,0.146850904926603,0.353583187766067,-0.544088378743858,0.125989679737076,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"2280","3","3","3","0","1","5","1","4","1","0","0","1","3","1","0","0","1","1",-0.415974410665177,0.359241881061369,0.349139832483368,0.351641048792021,0.43392012028788,0.921511581331434,0.256429009716874,-1.05376836770472,0.680252949371783,-0.127022868578703,2.51562188467339,2.51640650365051,4.75045908387983e-06
"3899","3","2","3","0","4","9","1","4","2","0","4","4","3","0","0","0","3","1",0.0198596857086806,0.357099421861016,0.349139832483368,0.358552547798014,0.424607633197318,0.9207918695152,0.171758075833547,1.34689140953916,0.671630827342804,0.759204868223895,2.51627723417229,2.51640537224589,4.75045908387983e-06
"5525","1","3","3","2","3","7","0","4","1","0","2","4","3","1","0","0","2","2",0.0235195762871742,0.347599306722608,0.359005063683367,0.352584452363819,0.425410334861317,0.920428808961911,0.100199472444063,-0.955602174194638,-0.815685222656802,-0.386189776177768,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"281","3","2","4","1","1","5","0","5","1","0","4","4","3","1","0","0","3","1",2.75203972199045,0.364908121841251,0.348504342129994,0.353352135040157,0.42684780241169,0.921396673243144,0.152662224757753,0.0713472711971494,0.0551491022704737,-0.000516594420813599,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"9321","3","3","3","0","1","6","1","4","1","0","5","4","4","1","0","0","2","2",1.66492198121946,0.35535162619757,0.349745061391343,0.351887124700591,0.426289469665643,0.92057172278803,0.160164891146307,0.831762200435827,0.891494939081878,1.58115374140096,2.51572451094627,2.51639518960432,4.75045908387983e-06
"10610","1","0","2","0","0","7","0","3","2","0","0","4","3","1","0","0","2","2",0.0929950177810371,0.346048842827615,0.369747876799932,0.35133319536998,0.432977453559474,0.920383796361422,0.26060937566565,-0.58778713717642,-1.13039267671472,-0.739039708422979,-0.397361911433702,-0.397361927099459,0.999981105327606
"4886","3","0","2","2","2","1","0","3","0","1","2","4","1","0","0","0","2","2",-0.167442408588662,0.353237357249853,0.351137087879687,0.37017866545361,0.430229908933537,0.920446564330291,0.282751358856467,-0.799139665503573,0.382789739371862,-0.47166698844638,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"5118","3","3","3","1","4","5","1","4","2","0","5","4","3","1","0","0","2","2",-0.374254826044632,0.367417054325875,0.347172838532448,0.351949470747573,0.426207881553043,0.920545605980798,0.167000379974612,-0.562978275700859,0.865628572994901,-0.765024780952997,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1750","3","3","3","2","4","7","1","4","2","0","3","4","3","1","0","0","1","1",1.49519510563661,0.344188286153624,0.373530557474778,0.350837086969654,0.425316251265313,0.920528166914675,0.15846035407918,0.609996140014524,0.348301251255906,2.57337322141681,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1074","3","5","3","0","1","2","0","4","1","0","1","4","3","0","1","0","1","1",-0.472264038158591,0.366966010283695,0.347808328885822,0.350427164376398,0.427097342700988,-1.08537866778962,0.150067085791564,-0.727088404503629,0.736296742560185,-0.47166698844638,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"2084","2","3","3","0","2","5","1","4","1","0","0","4","3","1","0","0","2","1",0.712568117095755,0.366402205230971,0.347808328885822,0.35272686406695,0.425639420978936,0.920941200125502,0.141662244301441,-0.906324431979836,0.813895840821032,-0.854604899410645,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"5289","3","1","4","0","1","7","0","5","1","0","2","1","3","0","0","0","2","2",0.690744292535432,0.347120072427792,0.366873039487048,0.351619801758958,0.427094634178256,-1.08537866778962,0.170069969845558,-0.13835077072266,-0.893284320917649,-0.373197239912758,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"2360","3","3","3","0","4","9","1","4","2","0","0","4","3","1","0","0","3","1",-0.373494512157041,0.34810673127006,0.359005063683367,0.360599530676548,0.426172858254895,0.920437177371054,0.180796517000906,-0.872326358351752,0.460388837632709,0.226510881364948,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"671","1","5","1","1","2",NA,"0","2","2","0","3","4","3","0","0","0","0","0",1.50596973902035,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.188604233633092,-0.0979942787443863,-3.31178955004746,-0.318491824060568,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7248","3","1","4","0","1","7","0","5","1","0","5","4","3","0","0","0","2","2",0.515926657876451,0.342440490490178,0.374438400836741,0.351466523820365,0.427500319648436,0.922993460077927,0.228444951405081,-0.158754156626936,0.606964912125425,0.116416231962662,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1802","3","3","3","1","1","7","1","1","1","0","5","4","3","1","0","0","1","1",-0.417690396870386,0.344385617922078,0.373530557474778,0.350941675263487,0.428227279954896,0.921659919394825,0.281218792991708,0.143625618566703,0.529365813864577,-0.00325186521350354,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7396","3","5","4","0","1","7","0","5","1","0","5","4","3","0","0","0","2","2",0.00639931391538087,0.35430858685003,0.350531858971711,0.351158933269834,0.426886213073894,-1.08537866778962,0.142654829954496,-0.686245298876006,0.731985681545695,-0.375248693007008,-0.397361911433702,-0.397361927099459,0.999981105327606
"13669","3","2","3","2","4","1","0","4","2","0","1","4","3","0","0","0","2","2",-0.00920208066679761,0.366402205230971,0.347808328885822,0.362962851123419,0.425217133555266,0.921764255869603,0.106308060563792,-0.898960345421189,0.788029474734054,0.0227332073165146,-0.397361911433702,-0.397361927099459,0.999981105327606
"5259","3","5","3","0","1","5","0","4","1","0","3","4","3","0","0","0","2","2",-0.476487124209521,0.353716591544669,0.351137087879687,0.351813303034248,0.427300505579173,0.920937596550172,0.141563935578957,0.680555119156661,0.809584779806542,1.91690823119266,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"834","3","5","3","2","4","10","1","4","2","0","4","4","3","0","0","0","2","1",-0.308677753212055,0.345823320806526,0.369747876799932,0.35386122484612,0.426250244490441,0.921430063418919,0.141048607251405,-0.714404008713009,0.671630827342804,0.226510881364948,2.51573597174831,2.51640367513897,0.999981105327606
"11144","1","5","1","1","2",NA,"0","4","1","0","5","4","3","0","1","0","0","0",0.343045887647608,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.128476631317499,-0.486409293581109,-0.751019307439422,0.339340801559924,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"11415","3","5","3","2","4","4","0","4","2","0","1","4","3","0","0","0","2","2",-0.155923301189635,0.345033993732711,0.372622714112815,0.350659372120493,0.428990995142755,-1.08537866778962,0.158922917923164,0.580280266499825,0.865628572994901,-0.47166698844638,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"11117","1","2","3","2","3","5","1","4","1","0","4","4","3","0","0","1","2","2",-0.30949878661204,0.368262761904962,0.347172838532448,0.351287808759235,0.426008571397371,0.920533149677496,0.1687503088961,0.234168198238404,-2.10900352700431,1.44097111328015,2.51727536584152,2.51639518960432,4.75045908387983e-06
"6898","3","5","3","2","4","7","0","4","2","0","3","4","3","0","0","1","2","2",-0.247879041966695,0.348726916828057,0.35894454079257,0.350966378627366,0.427032511459065,-1.08537866778962,0.140081041060877,-0.650917147940021,0.671630827342804,-0.59543799181158,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7965","3","5","3","2","1","1","1","4","1","0","5","4","3","0","0","0","2","2",-0.0786150426631416,0.368516474178688,0.347172838532448,0.354572144941528,0.426425453810968,-1.08537866778962,0.161461285212313,-0.587592491716569,0.499188386763111,-0.47166698844638,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7807","1","0","1","0","3","7","0","2","1","0","6","4","3","1","0","0","2","2",0.392321971521925,0.346048842827615,0.369747876799932,0.351301738549254,0.428679540197787,0.92072349540267,0.153359234211341,0.557506747714683,0.361234434299416,-0.328065271834982,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"2527","1","5","2","0","0","9","0","3","2","0","1","4","3","0","1","0","2","1",-0.265856417448532,0.361609862282812,0.349139832483368,0.353868526475288,0.430583542639382,-1.08537866778962,0.192162475821723,0.456810163228387,0.45607777661822,0.432340008508166,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10675","3","2","3","2","4","10","1","4","2","0","1","4","3","0","0","0","2","2",-0.322249884107104,0.344780281458985,0.373530557474778,0.354755803797751,0.426597324490256,0.920861543940818,0.208085211812874,0.337881787350073,0.318123824154482,-0.9093103152623,2.51723421114326,2.51640197803204,4.75045908387983e-06
"4356","3","0","1","1","1","7","1","4","1","0","0","2","5","1","0","0","2","2",-0.488880944576897,0.347401974954154,0.359005063683367,0.351258131865602,0.432144828854732,0.921302892022211,0.174786478748615,0.617781958402632,-0.90190644294667,1.11820915975293,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8365","3","2","3","2","1","9","0","4","1","0","3","4","3","1","0","0","2","2",-0.475621211170767,0.366430395483607,0.347808328885822,0.360793475599535,0.426153955208267,0.921287230958127,0.114481719517239,-0.974807192885354,-0.337157450048252,0.207363985816654,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"12763","1","2","3","0","3","7","0","4","1","0","6","4","3","0","0","0","2","2",-0.133641880308041,0.343680861606172,0.373833171928766,0.351077367507273,0.425151651231203,0.920986141743049,0.112495279551747,-0.399986709473072,-1.28127981222193,0.997173427180415,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10491","3","5","3","2","1","5","1","4","1","0","1","4","3","0","1","0","2","2",0.201140868407611,0.369756845294682,0.346295256615883,0.350781102292427,0.42398426226987,-1.08537866778962,0.147406953152318,-0.13607990702619,0.0206606141545604,0.476104341190133,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"5298","3","5","1","2","1","1","1","2","1","0","0","4","5","0","0","0","2","2",0.121471588860754,0.344780281458985,0.373530557474778,0.360267893095757,0.426491412704011,0.920462986189957,0.132036592047847,-0.337927248738003,0.650075522270359,-0.405336671725526,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1988","3","2","3","2","4","8","1","4","2","0","1","4","3","0","0","0","1","1",2.35914752041102,0.356366475292474,0.349139832483368,0.355827726881678,0.425357591703122,0.92171265418496,0.118960568819248,-0.11320906551103,0.412967166473286,-0.535262034374545,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1746","3","5","4","2","1","9","0","5","1","0","2","1","3","0","0","0","2","1",-0.248736155076739,0.348022160512151,0.359005063683367,0.358124458273005,0.428506797683535,-1.08537866778962,0.164124949399621,-0.755247114340632,0.244835786908124,-0.360204703647749,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"11550","3","3","3","2","1","7","0","4","1","0","5","4","3","1","0","1","2","2",-0.362454120909607,0.34788120924897,0.359005063683367,0.353204634638826,0.425316251265313,0.920644244771669,0.119184681364567,-0.706553308505013,-0.341468511062741,-0.483291889315045,-0.397361911433702,-0.397361927099459,0.999981105327606
"6891","3","1","3","1","1","6","0","1","1","0","0","4","6","0","0","0","2","2",0.0157096390704297,0.352532600933947,0.352014669796251,0.353324351300706,0.42705969619205,-1.08537866778962,0.155768465589755,-0.226588099333383,0.650075522270359,-0.200875179978652,-0.397361911433702,-0.397361927099459,0.999981105327606
"5103","3","0","3","0","1","7","1","4","1","0","5","4","3","1","0","0","2","2",-0.607870948028313,0.345597798785436,0.369747876799932,0.353313621909321,0.427102444753444,0.920561847546032,0.175652734159469,-0.178577499061342,0.615587034154403,0.32498062989857,-0.397361911433702,-0.397361927099459,0.999981105327606
"1620","1","5","1","1","2",NA,"0","4","2","0","4","4","3","0","0","0","0","0",0.235434192727,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.130392347424195,-0.359987067504186,-0.513910951642392,-1.04470621949616,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"4927","1","2","3","0","3","9","0","4","1","0","3","4","3","0","0","0","2","2",-0.0880749666155627,0.352419839923402,0.352014669796251,0.35414658344077,0.426962947740071,0.920489506188426,0.150921748693274,0.843343605288156,-0.0353831790338412,0.202577261929715,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7056","3","5","4","2","4","7","0","5","2","0","2","1","3","0","0","0","2","2",-0.315412339073723,0.351038517544227,0.353225127612202,0.35086478352081,0.427039378363052,-1.08537866778962,0.178273491470137,0.74809709367361,0.56816536299498,0.292841198085803,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"11488","3","5","3","2","4","1","0","4","2","0","1","4","3","0","0","0","2","2",-0.484487139898273,0.361976335567083,0.349139832483368,0.363568973911151,-2.33925060694862,-1.08537866778962,0.142435514983903,1.12032409444517,0.675941888357294,-0.72604717215797,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"3066","3","5","3","0","1","1","0","4","1","0","6","4","3","0","1","0","1","1",0.279073041918935,0.350333761228322,0.354889507109135,0.354260472162977,0.427317005099353,0.922409958777434,0.132632776521963,-0.0309389178767871,0.736296742560185,-0.563298559998278,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"11769","3","5","3","2","1","7","0","4","1","0","2","4","3","0","1","0","2","2",-0.65573640324275,0.353209166997217,0.351137087879687,0.351002455537543,0.425111552464451,-1.08537866778962,0.100994882452046,-0.957905478801237,0.650075522270359,-0.704165005817522,2.51552394691043,2.51639518960432,4.75045908387983e-06
"1364","3","2","3","2","4","7","0","4","2","0","5","4","3","0","0","0","2","1",-0.556705519342079,0.348867868091238,0.35894454079257,0.352111878065293,0.425709571034286,0.920386732642596,0.154334645166187,-0.309963184360665,0.632831278212359,-0.605011439585459,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"6656","3","5","3","1","4",NA,"1","4","2","0","5","4","3","0","0","0","2","2",0.0648598839567075,0.360707774198453,0.349139832483368,-2.82650626985213,0.426347414950393,0.923902759970274,0.137122086136571,-0.710121808599624,-0.0224499959903736,-0.4819242539187,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"2434","2","0","2","0","2",NA,"0","3","0","1","6","2","1","1","1","0","3","2",5.61668069343166,0.352504410681311,0.352014669796251,-2.82650626985213,0.429784748912814,-1.08537866778962,0.267409204189206,1.71120282828284,-3.32903379410542,1.28847976659225,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"4453","1","5","3","2","0","7","0","4","2","0","6","4","3","0","0","0","1","1",1.04362145579136,0.349008819354419,0.35894454079257,0.351953739617031,0.425655755807448,0.920981477680945,0.123701805077872,-0.333645048624432,0.606964912125425,-0.278146579869731,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"9859","1","0","3","0","0","7","1","4","2","0","4","4","3","1","0","0","2","2",2.21521675745547,0.347401974954154,0.359005063683367,0.351930188113224,0.43353104437024,0.920383796361422,0.316874283239936,1.40859239821946,0.663008705313826,0.0500859152423422,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8313","3","1","3","0","1","1","0","4","1","0","3","4","9","0","0","0","2","2",-0.154622671645497,0.363752321483165,0.349139832483368,0.354898865948177,0.426929419129711,-1.08537866778962,0.131267279916153,0.367273251765144,-0.966572358164007,1.43071384780784,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"12476","3","5","1","1","4","1","0","2","2","0","5","4","3","0","0","1","2","2",0.128294174014839,0.369164849989321,0.346295256615883,0.3536892065632,0.427885475012,-1.08537866778962,0.216385912972222,0.553970688530016,0.606964912125425,0.132144039020361,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"4484","1","5","4","0","3","7","0","5","1","0","5","4","3","0","0","0","3","1",-0.476913920778756,0.346950930911975,0.366873039487048,0.351559010300656,0.427893769058565,0.924288729593346,-6.30581421448417,-0.7564798689187,0.343990190241417,-0.552357476828054,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7230","1","5","3","2","0","5","1","4","2","0","6","4","1","0","1","0","2","2",0.705906570647208,0.368150000894417,0.347172838532448,0.352620511599386,0.424722796642893,-1.08537866778962,0.192112732513928,0.360633895134648,-0.34577957207723,0.825535184944749,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"2963","3","5","1","1","1","5","0","2","1","0","1","4","3","0","0","0","1","1",-0.492685153995184,0.3621454770829,0.349139832483368,0.352511856366161,0.431762107879675,-1.08537866778962,0.137371993544219,-1.13428670620179,0.615587034154403,-0.489446248598329,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"6469","1","5","3","2","3","1","0","4","1","0","4","4","3","0","0","0","2","2",0.021165595210401,0.353688401292033,0.351137087879687,0.361994352639709,0.42510951682091,-1.08537866778962,0.128848235248324,-0.298446661328225,0.145681383574831,0.51371431458828,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1042","3","0","3","0","4","7","0","4","2","0","5","1","8","1","0","0","1","1",2.40371300215322,0.357578656155832,0.349139832483368,0.351175732469844,0.428438743448679,0.920900312315838,0.235016841910465,0.671698750740206,0.0594601632850054,1.45806655573366,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"13171","3","2","3","2","4","5","0","4","2","0","3","1","3","0","0","0","2","2",-0.570084051793546,0.369531323273592,0.346295256615883,0.352928675842033,0.425080302765527,0.920492480198935,0.131930680708936,-1.1705232026164,0.421589288502264,-0.635099418303977,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"3214","3","3","3","0","2","4","1","4","0","1","0","4","3","1","0","0","3","1",-0.487128878661629,0.343258007816629,0.373833171928766,0.35068767421666,0.428391351252423,0.922444248211713,0.151169726815945,1.68379025937474,0.533676874879067,0.259334130876155,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8137","3","5","0","2","4",NA,"0","1","2","0","0","4","3","0","0","0","2","2",-0.215057065819581,0.34683816990143,0.366873039487048,-2.82650626985213,0.430290754926886,-1.08537866778962,0.165179813823471,-0.51511949888735,0.305190641111014,-0.542100211355735,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7902","1","5","1","1","2",NA,"0","4","2","0","2","4","3","0","0","0","0","0",1.65240056187803,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.205958245645752,0.422001066851511,0.701808254444229,0.00563776486247078,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"10104","1","0","0","0","3","7","1","1","1","0","1","4","3","0","0","0","2","2",-0.115132109105805,0.357804178176922,0.349139832483368,0.350886295094731,0.427627589188087,-1.08537866778962,0.14565964510724,-0.312655779886596,0.611275973139914,-0.232330794093515,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"1720","1","5","1","1","2",NA,"0","5","2","0","4","4","3","0","0","0","0","0",-0.297134006011135,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.145879427323597,-0.0892027921478205,0.236213664879146,0.787241393848162,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"13197","3","2","3","1","1","4","0","5","1","0","4","1","3","0","0","0","2","2",0.280398311264968,0.343680861606172,0.373833171928766,0.350674869317796,0.427789254129822,0.921430337704803,0.150222221102185,0.431019639817872,-0.513910951642392,0.189584725664706,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
